index,key,dataset,method,model,trainer,train_size,fold,seed,status
353,VHkcfMy2,isruc_sg3,SCA50,usleep,usleep,,3,42,done
354,VHkcfMy2,isruc_sg3,SCA50,usleep,usleep,,4,42,done
355,VHkcfMy2,isruc_sg3,SCA50,usleep,usleep,,5,42,done
356,VHkcfMy2,isruc_sg3,SCA50,usleep,usleep,,6,42,done
357,VHkcfMy2,isruc_sg3,SCA50,usleep,usleep,,7,42,done
358,VHkcfMy2,isruc_sg3,SCA50,usleep,usleep,,8,42,done
359,VHkcfMy2,isruc_sg3,SCA50,usleep,usleep,,9,42,done
360,NG8mLoL7,isruc_sg3,SCL10,usleep,usleep,4,0,42,done
361,NG8mLoL7,isruc_sg3,SCL10,usleep,usleep,4,1,42,done
362,NG8mLoL7,isruc_sg3,SCL10,usleep,usleep,4,2,42,done
363,NG8mLoL7,isruc_sg3,SCL10,usleep,usleep,4,3,42,done
364,NG8mLoL7,isruc_sg3,SCL10,usleep,usleep,4,4,42,done
365,NG8mLoL7,isruc_sg3,SCL10,usleep,usleep,4,5,42,done
366,NG8mLoL7,isruc_sg3,SCL10,usleep,usleep,4,6,42,done
367,NG8mLoL7,isruc_sg3,SCL10,usleep,usleep,4,7,42,done
368,NG8mLoL7,isruc_sg3,SCL10,usleep,usleep,4,8,42,done
369,NG8mLoL7,isruc_sg3,SCL10,usleep,usleep,4,9,42,done
370,19CUdpzCR,isruc_sg3,SCL10,usleep,usleep,,0,42,done
371,19CUdpzCR,isruc_sg3,SCL10,usleep,usleep,,1,42,done
372,19CUdpzCR,isruc_sg3,SCL10,usleep,usleep,,2,42,done
373,19CUdpzCR,isruc_sg3,SCL10,usleep,usleep,,3,42,done
374,19CUdpzCR,isruc_sg3,SCL10,usleep,usleep,,4,42,done
375,19CUdpzCR,isruc_sg3,SCL10,usleep,usleep,,5,42,done
376,19CUdpzCR,isruc_sg3,SCL10,usleep,usleep,,6,42,done
377,19CUdpzCR,isruc_sg3,SCL10,usleep,usleep,,7,42,done
378,19CUdpzCR,isruc_sg3,SCL10,usleep,usleep,,8,42,done
379,19CUdpzCR,isruc_sg3,SCL10,usleep,usleep,,9,42,done
380,rY8Devzo,isruc_sg3,SCL20,usleep,usleep,4,0,42,done
381,rY8Devzo,isruc_sg3,SCL20,usleep,usleep,4,1,42,done
382,rY8Devzo,isruc_sg3,SCL20,usleep,usleep,4,2,42,done
383,rY8Devzo,isruc_sg3,SCL20,usleep,usleep,4,3,42,done
384,rY8Devzo,isruc_sg3,SCL20,usleep,usleep,4,4,42,done
385,rY8Devzo,isruc_sg3,SCL20,usleep,usleep,4,5,42,done
386,rY8Devzo,isruc_sg3,SCL20,usleep,usleep,4,6,42,done
387,rY8Devzo,isruc_sg3,SCL20,usleep,usleep,4,7,42,done
388,rY8Devzo,isruc_sg3,SCL20,usleep,usleep,4,8,42,done
389,rY8Devzo,isruc_sg3,SCL20,usleep,usleep,4,9,42,done
390,1b9tef4cq,isruc_sg3,SCL20,usleep,usleep,,0,42,done
391,1b9tef4cq,isruc_sg3,SCL20,usleep,usleep,,1,42,done
392,1b9tef4cq,isruc_sg3,SCL20,usleep,usleep,,2,42,done
393,1b9tef4cq,isruc_sg3,SCL20,usleep,usleep,,3,42,done
394,1b9tef4cq,isruc_sg3,SCL20,usleep,usleep,,4,42,done
395,1b9tef4cq,isruc_sg3,SCL20,usleep,usleep,,5,42,done
396,1b9tef4cq,isruc_sg3,SCL20,usleep,usleep,,6,42,done
397,1b9tef4cq,isruc_sg3,SCL20,usleep,usleep,,7,42,done
398,1b9tef4cq,isruc_sg3,SCL20,usleep,usleep,,8,42,done
399,1b9tef4cq,isruc_sg3,SCL20,usleep,usleep,,9,42,done
400,EBVNruge,isruc_sg3,SCL50,usleep,usleep,4,0,42,done
401,EBVNruge,isruc_sg3,SCL50,usleep,usleep,4,1,42,done
402,EBVNruge,isruc_sg3,SCL50,usleep,usleep,4,2,42,done
403,EBVNruge,isruc_sg3,SCL50,usleep,usleep,4,3,42,done
404,EBVNruge,isruc_sg3,SCL50,usleep,usleep,4,4,42,done
405,EBVNruge,isruc_sg3,SCL50,usleep,usleep,4,5,42,done
406,EBVNruge,isruc_sg3,SCL50,usleep,usleep,4,6,42,done
407,EBVNruge,isruc_sg3,SCL50,usleep,usleep,4,7,42,done
408,EBVNruge,isruc_sg3,SCL50,usleep,usleep,4,8,42,done
409,EBVNruge,isruc_sg3,SCL50,usleep,usleep,4,9,42,done
410,eHHy8ccb,isruc_sg3,SCL50,usleep,usleep,,0,42,done
411,eHHy8ccb,isruc_sg3,SCL50,usleep,usleep,,1,42,done
412,eHHy8ccb,isruc_sg3,SCL50,usleep,usleep,,2,42,done
413,eHHy8ccb,isruc_sg3,SCL50,usleep,usleep,,3,42,done
414,eHHy8ccb,isruc_sg3,SCL50,usleep,usleep,,4,42,done
415,eHHy8ccb,isruc_sg3,SCL50,usleep,usleep,,5,42,done
416,eHHy8ccb,isruc_sg3,SCL50,usleep,usleep,,6,42,done
417,eHHy8ccb,isruc_sg3,SCL50,usleep,usleep,,7,42,done
418,eHHy8ccb,isruc_sg3,SCL50,usleep,usleep,,8,42,done
419,eHHy8ccb,isruc_sg3,SCL50,usleep,usleep,,9,42,done
420,QKTVGH54,isruc_sg3,SegCls,usleep,usleep,4,0,42,done
421,QKTVGH54,isruc_sg3,SegCls,usleep,usleep,4,1,42,done
422,QKTVGH54,isruc_sg3,SegCls,usleep,usleep,4,2,42,done
423,QKTVGH54,isruc_sg3,SegCls,usleep,usleep,4,3,42,done
424,QKTVGH54,isruc_sg3,SegCls,usleep,usleep,4,4,42,done
425,QKTVGH54,isruc_sg3,SegCls,usleep,usleep,4,5,42,done
426,QKTVGH54,isruc_sg3,SegCls,usleep,usleep,4,6,42,done
427,QKTVGH54,isruc_sg3,SegCls,usleep,usleep,4,7,42,done
428,QKTVGH54,isruc_sg3,SegCls,usleep,usleep,4,8,42,done
429,QKTVGH54,isruc_sg3,SegCls,usleep,usleep,4,9,42,done
430,RAcoY5gJ,isruc_sg3,SegCls,usleep,usleep,,0,42,done
431,RAcoY5gJ,isruc_sg3,SegCls,usleep,usleep,,1,42,done
432,RAcoY5gJ,isruc_sg3,SegCls,usleep,usleep,,2,42,done
433,RAcoY5gJ,isruc_sg3,SegCls,usleep,usleep,,3,42,done
434,RAcoY5gJ,isruc_sg3,SegCls,usleep,usleep,,4,42,done
435,RAcoY5gJ,isruc_sg3,SegCls,usleep,usleep,,5,42,done
436,RAcoY5gJ,isruc_sg3,SegCls,usleep,usleep,,6,42,done
437,RAcoY5gJ,isruc_sg3,SegCls,usleep,usleep,,7,42,done
438,RAcoY5gJ,isruc_sg3,SegCls,usleep,usleep,,8,42,done
439,RAcoY5gJ,isruc_sg3,SegCls,usleep,usleep,,9,42,done
